DateJour,AR_Ref,TotalSortie,TotalEntree,ValeurSortie,ValeurEntree,StockFinal,jour_semaine,mois,trimestre
2025-01-18,N-5003,0.0,0.0,0.0,0.0,0.0,5,1,1
2025-01-19,N-5003,0.0,0.0,0.0,0.0,0.0,6,1,1
2025-01-20,N-5003,0.0,0.0,0.0,0.0,0.0,0,1,1
2025-01-21,N-5003,0.0,0.0,0.0,0.0,0.0,1,1,1
2025-01-22,N-5003,0.0,0.0,0.0,0.0,0.0,2,1,1
2025-01-23,N-5003,0.0,0.0,0.0,0.0,0.0,3,1,1
2025-01-24,N-5003,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-01-25,N-5003,0.0,0.0,0.0,0.0,0.0,5,1,1
2025-01-26,N-5003,0.0,0.0,0.0,0.0,0.0,6,1,1
2025-01-27,N-5003,0.0,0.0,0.0,0.0,0.0,0,1,1
2025-01-28,N-5003,0.0,0.0,0.0,0.0,0.0,1,1,1
2025-01-29,N-5003,0.0,0.0,0.0,0.0,0.0,2,1,1
2025-01-30,N-5003,0.0,0.0,0.0,0.0,0.0,3,1,1
2025-01-31,N-5003,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-02-01,N-5003,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-02,N-5003,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-03,N-5003,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-04,N-5003,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-05,N-5003,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-06,N-5003,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-07,N-5003,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-08,N-5003,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-09,N-5003,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-10,N-5003,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-11,N-5003,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-12,N-5003,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-13,N-5003,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-14,N-5003,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-15,N-5003,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-16,N-5003,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-17,N-5003,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-18,N-5003,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-19,N-5003,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-20,N-5003,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-21,N-5003,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-22,N-5003,0.0,0.0,0.0,0.0,0.0,5,2,1
2025-02-23,N-5003,0.0,0.0,0.0,0.0,0.0,6,2,1
2025-02-24,N-5003,0.0,0.0,0.0,0.0,0.0,0,2,1
2025-02-25,N-5003,0.0,0.0,0.0,0.0,0.0,1,2,1
2025-02-26,N-5003,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-27,N-5003,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-28,N-5003,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-03-01,N-5003,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-02,N-5003,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-03,N-5003,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-04,N-5003,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-05,N-5003,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-06,N-5003,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-07,N-5003,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-08,N-5003,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-09,N-5003,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-10,N-5003,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-11,N-5003,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-12,N-5003,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-13,N-5003,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-14,N-5003,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-15,N-5003,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-16,N-5003,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-17,N-5003,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-18,N-5003,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-19,N-5003,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-20,N-5003,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-21,N-5003,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-22,N-5003,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-23,N-5003,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-24,N-5003,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-25,N-5003,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-26,N-5003,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-27,N-5003,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-28,N-5003,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-29,N-5003,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-30,N-5003,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-31,N-5003,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-04-01,N-5003,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-02,N-5003,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-03,N-5003,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-04,N-5003,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-05,N-5003,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-06,N-5003,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-07,N-5003,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-08,N-5003,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-09,N-5003,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-10,N-5003,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-11,N-5003,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-12,N-5003,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-13,N-5003,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-14,N-5003,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-15,N-5003,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-16,N-5003,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-17,N-5003,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-18,N-5003,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-19,N-5003,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-20,N-5003,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-21,N-5003,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-22,N-5003,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-23,N-5003,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-24,N-5003,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-25,N-5003,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-26,N-5003,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-27,N-5003,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-28,N-5003,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-29,N-5003,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-30,N-5003,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-05-01,N-5003,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-02,N-5003,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-03,N-5003,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-04,N-5003,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-05,N-5003,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-06,N-5003,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-07,N-5003,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-08,N-5003,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-09,N-5003,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-10,N-5003,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-11,N-5003,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-12,N-5003,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-13,N-5003,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-14,N-5003,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-15,N-5003,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-16,N-5003,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-17,N-5003,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-18,N-5003,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-19,N-5003,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-20,N-5003,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-21,N-5003,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-22,N-5003,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-23,N-5003,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-24,N-5003,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-25,N-5003,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-26,N-5003,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-27,N-5003,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-28,N-5003,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-29,N-5003,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-30,N-5003,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-31,N-5003,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-06-01,N-5003,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-02,N-5003,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-03,N-5003,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-04,N-5003,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-05,N-5003,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-06,N-5003,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-07,N-5003,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-08,N-5003,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-09,N-5003,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-10,N-5003,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-11,N-5003,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-12,N-5003,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-13,N-5003,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-14,N-5003,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-15,N-5003,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-16,N-5003,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-17,N-5003,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-18,N-5003,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-19,N-5003,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-20,N-5003,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-21,N-5003,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-22,N-5003,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-23,N-5003,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-24,N-5003,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-25,N-5003,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-26,N-5003,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-27,N-5003,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-28,N-5003,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-29,N-5003,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-30,N-5003,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-07-01,N-5003,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-02,N-5003,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-03,N-5003,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-07-04,N-5003,0.0,0.0,0.0,0.0,0.0,4,7,3
2025-07-05,N-5003,0.0,0.0,0.0,0.0,0.0,5,7,3
2025-07-06,N-5003,0.0,0.0,0.0,0.0,0.0,6,7,3
2025-07-07,N-5003,0.0,0.0,0.0,0.0,0.0,0,7,3
2025-07-08,N-5003,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-09,N-5003,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-10,N-5003,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-07-11,N-5003,0.0,0.0,0.0,0.0,0.0,4,7,3
2025-07-12,N-5003,0.0,0.0,0.0,0.0,0.0,5,7,3
2025-07-13,N-5003,0.0,0.0,0.0,0.0,0.0,6,7,3
2025-07-14,N-5003,0.0,0.0,0.0,0.0,0.0,0,7,3
2025-07-15,N-5003,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-16,N-5003,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-17,N-5003,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-07-18,N-5003,0.0,0.0,0.0,0.0,0.0,4,7,3
2025-07-19,N-5003,0.0,0.0,0.0,0.0,0.0,5,7,3
2025-07-20,N-5003,0.0,0.0,0.0,0.0,0.0,6,7,3
2025-07-21,N-5003,0.0,0.0,0.0,0.0,0.0,0,7,3
2025-07-22,N-5003,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-23,N-5003,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-24,N-5003,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-07-25,N-5003,0.0,0.0,0.0,0.0,0.0,4,7,3
2025-07-26,N-5003,0.0,0.0,0.0,0.0,0.0,5,7,3
2025-07-27,N-5003,0.0,0.0,0.0,0.0,0.0,6,7,3
2025-07-28,N-5003,0.0,0.0,0.0,0.0,0.0,0,7,3
2025-07-29,N-5003,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-30,N-5003,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-31,N-5003,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-08-01,N-5003,0.0,0.0,0.0,0.0,0.0,4,8,3
2025-08-02,N-5003,0.0,0.0,0.0,0.0,0.0,5,8,3
2025-08-03,N-5003,0.0,0.0,0.0,0.0,0.0,6,8,3
2025-08-04,N-5003,0.0,0.0,0.0,0.0,0.0,0,8,3
2025-08-05,N-5003,0.0,0.0,0.0,0.0,0.0,1,8,3
2025-08-06,N-5003,0.0,0.0,0.0,0.0,0.0,2,8,3
2025-08-07,N-5003,0.0,0.0,0.0,0.0,0.0,3,8,3
2025-08-08,N-5003,0.0,0.0,0.0,0.0,0.0,4,8,3
2025-08-09,N-5003,0.0,0.0,0.0,0.0,0.0,5,8,3
2025-08-10,N-5003,0.0,0.0,0.0,0.0,0.0,6,8,3
2025-08-11,N-5003,0.0,0.0,0.0,0.0,0.0,0,8,3
2025-08-12,N-5003,0.0,0.0,0.0,0.0,0.0,1,8,3
2025-08-13,N-5003,0.0,0.0,0.0,0.0,0.0,2,8,3
2025-08-14,N-5003,0.0,0.0,0.0,0.0,0.0,3,8,3
2025-08-15,N-5003,0.0,0.0,0.0,0.0,0.0,4,8,3
2025-08-16,N-5003,0.0,0.0,0.0,0.0,0.0,5,8,3
2025-08-17,N-5003,0.0,0.0,0.0,0.0,0.0,6,8,3
2025-08-18,N-5003,0.0,0.0,0.0,0.0,0.0,0,8,3
2025-08-19,N-5003,0.0,0.0,0.0,0.0,0.0,1,8,3
2025-08-20,N-5003,0.0,0.0,0.0,0.0,0.0,2,8,3
2025-08-21,N-5003,0.0,0.0,0.0,0.0,0.0,3,8,3
2025-08-22,N-5003,0.0,0.0,0.0,0.0,0.0,4,8,3
2025-08-23,N-5003,0.0,0.0,0.0,0.0,0.0,5,8,3
2025-08-24,N-5003,0.0,0.0,0.0,0.0,0.0,6,8,3
2025-08-25,N-5003,0.0,0.0,0.0,0.0,0.0,0,8,3
2025-08-26,N-5003,0.0,0.0,0.0,0.0,0.0,1,8,3
2025-08-27,N-5003,0.0,0.0,0.0,0.0,0.0,2,8,3
2022-12-31,N-5004,0.0,3895.33,0.0,214264.4107,3895.33,5,12,4
2023-01-01,N-5004,0.0,0.0,0.0,0.0,3895.33,6,1,1
2023-01-02,N-5004,15.0,0.0,825.075,0.0,3880.33,0,1,1
2023-01-03,N-5004,0.0,0.0,0.0,0.0,3880.33,1,1,1
2023-01-04,N-5004,8.0,0.0,440.04,0.0,3872.33,2,1,1
2023-01-05,N-5004,0.0,0.0,0.0,0.0,3872.33,3,1,1
2023-01-06,N-5004,0.0,0.0,0.0,0.0,3872.33,4,1,1
2023-01-07,N-5004,0.0,0.0,0.0,0.0,3872.33,5,1,1
2023-01-08,N-5004,0.0,0.0,0.0,0.0,3872.33,6,1,1
2023-01-09,N-5004,0.0,0.0,0.0,0.0,3872.33,0,1,1
2023-01-10,N-5004,50.0,0.0,2750.25,0.0,3822.33,1,1,1
2023-01-11,N-5004,0.0,0.0,0.0,0.0,3822.33,2,1,1
2023-01-12,N-5004,0.0,0.0,0.0,0.0,3822.33,3,1,1
2023-01-13,N-5004,0.0,0.0,0.0,0.0,3822.33,4,1,1
2023-01-14,N-5004,5.0,0.0,275.025,0.0,3817.33,5,1,1
2023-01-15,N-5004,0.0,0.0,0.0,0.0,3817.33,6,1,1
2023-01-16,N-5004,0.0,0.0,0.0,0.0,3817.33,0,1,1
2023-01-17,N-5004,0.0,0.0,0.0,0.0,3817.33,1,1,1
2023-01-18,N-5004,10.0,0.0,550.05,0.0,3807.33,2,1,1
2023-01-19,N-5004,0.0,0.0,0.0,0.0,3807.33,3,1,1
2023-01-20,N-5004,10.0,0.0,550.06,0.0,3797.33,4,1,1
2023-01-21,N-5004,0.0,0.0,0.0,0.0,3797.33,5,1,1
2023-01-22,N-5004,0.0,0.0,0.0,0.0,3797.33,6,1,1
2023-01-23,N-5004,318.0,0.0,17491.598,0.0,3479.33,0,1,1
2023-01-24,N-5004,100.0,0.0,5500.6,0.0,3379.33,1,1,1
2023-01-25,N-5004,0.0,0.0,0.0,0.0,3379.33,2,1,1
2023-01-26,N-5004,0.0,0.0,0.0,0.0,3379.33,3,1,1
2023-01-27,N-5004,15.0,0.0,825.075,0.0,3364.33,4,1,1
2023-01-28,N-5004,0.0,0.0,0.0,0.0,3364.33,5,1,1
2023-01-29,N-5004,0.0,0.0,0.0,0.0,3364.33,6,1,1
2023-01-30,N-5004,0.0,0.0,0.0,0.0,3364.33,0,1,1
2023-01-31,N-5004,223.0,0.0,12266.118,0.0,3141.33,1,1,1
2023-02-01,N-5004,10.0,0.0,550.06,0.0,3131.33,2,2,1
2023-02-02,N-5004,22.0,0.0,1210.132,0.0,3109.33,3,2,1
2023-02-03,N-5004,0.0,0.0,0.0,0.0,3109.33,4,2,1
2023-02-04,N-5004,203.0,0.0,11166.215,0.0,2906.33,5,2,1
2023-02-05,N-5004,0.0,0.0,0.0,0.0,2906.33,6,2,1
2023-02-06,N-5004,28.0,0.0,1540.168,0.0,2878.33,0,2,1
2023-02-07,N-5004,5.0,0.0,275.03,0.0,2873.33,1,2,1
2023-02-08,N-5004,431.0,0.0,23707.358,0.0,2442.33,2,2,1
2023-02-09,N-5004,15.0,0.0,825.075,0.0,2427.33,3,2,1
2023-02-10,N-5004,55.0,0.0,3025.275,0.0,2372.33,4,2,1
2023-02-11,N-5004,213.0,0.0,11716.078,0.0,2159.33,5,2,1
2023-02-12,N-5004,0.0,0.0,0.0,0.0,2159.33,6,2,1
2023-02-13,N-5004,426.0,0.0,23432.53,0.0,1733.33,0,2,1
2023-02-14,N-5004,0.0,0.0,0.0,0.0,1733.33,1,2,1
2023-02-15,N-5004,225.0,0.0,12376.125,0.0,1508.33,2,2,1
2023-02-16,N-5004,50.0,0.0,2750.25,0.0,1458.33,3,2,1
2023-02-17,N-5004,0.0,0.0,0.0,0.0,1458.33,4,2,1
2023-02-18,N-5004,12.0,0.0,660.06,0.0,1446.33,5,2,1
2023-02-19,N-5004,0.0,0.0,0.0,0.0,1446.33,6,2,1
2023-02-20,N-5004,5.0,0.0,275.025,0.0,1441.33,0,2,1
2023-02-21,N-5004,35.0,0.0,1925.205,0.0,1406.33,1,2,1
2023-02-22,N-5004,5.0,0.0,275.025,0.0,1401.33,2,2,1
2023-02-23,N-5004,0.0,0.0,0.0,0.0,1401.33,3,2,1
2023-02-24,N-5004,516.0,0.0,28382.58,0.0,885.33,4,2,1
2023-02-25,N-5004,0.0,0.0,0.0,0.0,885.33,5,2,1
2023-02-26,N-5004,0.0,0.0,0.0,0.0,885.33,6,2,1
2023-02-27,N-5004,0.0,0.0,0.0,0.0,885.33,0,2,1
2023-02-28,N-5004,203.0,8.0,11166.218,440.032,690.33,1,2,1
2023-03-01,N-5004,0.0,0.0,0.0,0.0,690.33,2,3,1
2023-03-02,N-5004,18.0,0.0,990.108,0.0,672.33,3,3,1
2023-03-03,N-5004,213.0,0.0,11716.275,0.0,459.33,4,3,1
2023-03-04,N-5004,8.0,0.0,440.04,0.0,451.33,5,3,1
2023-03-05,N-5004,0.0,0.0,0.0,0.0,451.33,6,3,1
2023-03-06,N-5004,203.0,0.0,11166.018,0.0,248.33,0,3,1
2023-03-07,N-5004,20.0,0.0,1100.12,0.0,228.33,1,3,1
2023-03-08,N-5004,10.0,0.0,550.06,0.0,218.33,2,3,1
2023-03-09,N-5004,5.0,0.0,275.03,0.0,213.33,3,3,1
2023-03-10,N-5004,5.0,0.0,275.03,0.0,208.33,4,3,1
2023-03-11,N-5004,20.0,0.0,1100.12,0.0,188.33,5,3,1
2023-03-12,N-5004,0.0,0.0,0.0,0.0,188.33,6,3,1
2023-03-13,N-5004,0.0,0.0,0.0,0.0,188.33,0,3,1
2023-03-14,N-5004,15.0,0.0,825.09,0.0,173.33,1,3,1
2023-03-15,N-5004,0.0,0.0,0.0,0.0,173.33,2,3,1
2023-03-16,N-5004,5.0,0.0,275.03,0.0,168.33,3,3,1
2023-03-17,N-5004,10.0,0.0,550.06,0.0,158.33,4,3,1
2023-03-18,N-5004,0.0,0.0,0.0,0.0,158.33,5,3,1
2023-03-19,N-5004,0.0,0.0,0.0,0.0,158.33,6,3,1
2023-03-20,N-5004,0.0,0.0,0.0,0.0,158.33,0,3,1
2023-03-21,N-5004,0.0,0.0,0.0,0.0,158.33,1,3,1
2023-03-22,N-5004,0.0,0.0,0.0,0.0,158.33,2,3,1
2023-03-23,N-5004,0.0,0.0,0.0,0.0,158.33,3,3,1
2023-03-24,N-5004,77.0,0.0,4235.462,0.0,81.33,4,3,1
2023-03-25,N-5004,0.0,0.0,0.0,0.0,81.33,5,3,1
2023-03-26,N-5004,0.0,0.0,0.0,0.0,81.33,6,3,1
2023-03-27,N-5004,0.0,0.0,0.0,0.0,81.33,0,3,1
2023-03-28,N-5004,0.0,0.0,0.0,0.0,81.33,1,3,1
2023-03-29,N-5004,0.0,0.0,0.0,0.0,81.33,2,3,1
2023-03-30,N-5004,0.0,0.0,0.0,0.0,81.33,3,3,1
2023-03-31,N-5004,0.0,0.0,0.0,0.0,81.33,4,3,1
2023-04-01,N-5004,0.0,0.0,0.0,0.0,81.33,5,4,2
2023-04-02,N-5004,0.0,0.0,0.0,0.0,81.33,6,4,2
2023-04-03,N-5004,10.0,0.0,550.06,0.0,71.33,0,4,2
2023-04-04,N-5004,10.0,0.0,550.06,0.0,61.33,1,4,2
2023-04-05,N-5004,13.0,0.0,715.078,0.0,48.33,2,4,2
2023-04-06,N-5004,0.0,0.0,0.0,0.0,48.33,3,4,2
2023-04-07,N-5004,5.0,0.0,275.025,0.0,43.33,4,4,2
2023-04-08,N-5004,9.0,0.0,495.045,0.0,34.33,5,4,2
2023-04-09,N-5004,0.0,0.0,0.0,0.0,34.33,6,4,2
2023-04-10,N-5004,6.0,0.0,330.024,0.0,28.33,0,4,2
2023-04-11,N-5004,0.0,0.0,0.0,0.0,28.33,1,4,2
2023-04-12,N-5004,0.0,0.0,0.0,0.0,28.33,2,4,2
2023-04-13,N-5004,32.34,0.0,1828.864,0.0,0.0,3,4,2
2023-04-14,N-5004,0.0,0.0,0.0,0.0,0.0,4,4,2
2023-04-15,N-5004,0.0,0.0,0.0,0.0,0.0,5,4,2
2023-04-16,N-5004,0.0,0.0,0.0,0.0,0.0,6,4,2
2023-04-17,N-5004,0.0,0.0,0.0,0.0,0.0,0,4,2
2023-04-18,N-5004,0.0,0.0,0.0,0.0,0.0,1,4,2
2023-04-19,N-5004,0.0,0.0,0.0,0.0,0.0,2,4,2
2023-04-20,N-5004,0.0,0.0,0.0,0.0,0.0,3,4,2
2023-04-21,N-5004,0.0,0.0,0.0,0.0,0.0,4,4,2
2023-04-22,N-5004,0.0,0.0,0.0,0.0,0.0,5,4,2
2023-04-23,N-5004,0.0,0.0,0.0,0.0,0.0,6,4,2
2023-04-24,N-5004,0.0,0.0,0.0,0.0,0.0,0,4,2
2023-04-25,N-5004,0.0,11.0,0.0,605.044,6.99,1,4,2
2023-04-26,N-5004,0.0,0.0,0.0,0.0,6.99,2,4,2
2023-04-27,N-5004,0.0,0.0,0.0,0.0,6.99,3,4,2
2023-04-28,N-5004,11.0,0.17,494.868,9.35,0.0,4,4,2
2023-04-29,N-5004,0.0,0.0,0.0,0.0,0.0,5,4,2
2023-04-30,N-5004,0.0,0.0,0.0,0.0,0.0,6,4,2
2023-05-01,N-5004,0.0,0.0,0.0,0.0,0.0,0,5,2
2023-05-02,N-5004,0.0,0.0,0.0,0.0,0.0,1,5,2
2023-05-03,N-5004,0.0,0.0,0.0,0.0,0.0,2,5,2
2023-05-04,N-5004,0.0,0.0,0.0,0.0,0.0,3,5,2
2023-05-05,N-5004,0.0,0.0,0.0,0.0,0.0,4,5,2
2023-05-06,N-5004,0.0,0.0,0.0,0.0,0.0,5,5,2
2023-05-07,N-5004,0.0,0.0,0.0,0.0,0.0,6,5,2
2023-05-08,N-5004,0.0,0.0,0.0,0.0,0.0,0,5,2
2023-05-09,N-5004,0.0,0.0,0.0,0.0,0.0,1,5,2
2023-05-10,N-5004,0.0,0.0,0.0,0.0,0.0,2,5,2
2023-05-11,N-5004,0.0,0.0,0.0,0.0,0.0,3,5,2
2023-05-12,N-5004,0.0,0.0,0.0,0.0,0.0,4,5,2
2023-05-13,N-5004,0.0,0.0,0.0,0.0,0.0,5,5,2
2023-05-14,N-5004,0.0,0.0,0.0,0.0,0.0,6,5,2
2023-05-15,N-5004,0.0,0.0,0.0,0.0,0.0,0,5,2
2023-05-16,N-5004,0.0,0.0,0.0,0.0,0.0,1,5,2
2023-05-17,N-5004,0.0,0.0,0.0,0.0,0.0,2,5,2
2023-05-18,N-5004,0.0,0.0,0.0,0.0,0.0,3,5,2
2023-05-19,N-5004,0.0,0.0,0.0,0.0,0.0,4,5,2
2023-05-20,N-5004,0.0,0.0,0.0,0.0,0.0,5,5,2
2023-05-21,N-5004,0.0,0.0,0.0,0.0,0.0,6,5,2
